num_threads	l2_assoc	accel_clock_time	soc_interface	num_accels	l2_size	total_time (ns)	total_accel_time (ns)	total_energy (nJ)	fu_energy (nJ)	spad_energy (nJ)	llc_leakage_energy (nJ)	llc_dynamic_energy (nJ)	total_area (uM^2)	fu_area	mem_area	num_sp_multiplier	num_sp_adder	num_dp_multiplier	num_dp_adder	num_trig_unit	num_multiplier	num_adder	num_bit_wise	num_shifter	num_register
8	32	2	acp	1	1048576	790572.00	384580.00	41152.91	3071.08	841.79	26018.20	11221.85	1734300.00	594417.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1633.00
4	32	1	acp	8	2097152	342683.00	144151.00	30469.95	3612.71	277.74	14354.37	12225.12	14131170.00	5012081.00	9119120.00	0.00	0.00	0.00	0.00	0.00	153.00	1060.00	270.00	124.00	13057.00
8	16	8	acp	1	2097152	2406824.00	1021856.00	81282.33	6948.02	1070.49	66584.30	6679.52	1728230.00	588348.00	1139890.00	0.00	0.00	0.00	0.00	0.00	21.00	144.00	35.00	18.00	1633.00
8	4	8	dma	4	262144	1653808.00	679768.00	18325.45	8109.43	484.23	9516.11	215.68	6901010.00	2341479.00	4559560.00	0.00	0.00	0.00	0.00	0.00	81.00	532.00	136.00	64.00	6532.00
8	32	1	acp	1	2097152	521062.00	274869.00	37340.57	2720.56	802.41	21826.35	11991.25	1772760.00	632878.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1633.00
8	16	1	dma	2	262144	494924.00	313258.00	12435.71	4339.84	2377.36	5035.26	683.25	3538220.00	1258451.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3264.00
8	8	8	acp	2	1048576	1738920.00	804784.00	32414.27	873.55	400.88	27587.79	3552.05	3452490.00	1172725.00	2279780.00	0.00	0.00	0.00	0.00	0.00	41.00	276.00	70.00	36.00	3266.00
8	16	1	acp	1	4194304	521062.00	274863.00	37232.08	2720.58	802.41	25844.78	7864.32	1772760.00	632878.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1633.00
8	32	1	dma	2	65536	528522.00	316855.00	42762.44	34883.69	1226.10	5082.72	1569.93	3538220.00	1258451.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3264.00
8	8	2	dma	4	262144	550700.00	254762.00	9905.66	4790.23	674.91	4077.02	363.50	6923670.00	2364123.00	4559560.00	0.00	0.00	0.00	0.00	0.00	77.00	532.00	136.00	64.00	6528.00
8	8	1	dma	4	262144	387548.00	198996.00	8577.31	4709.17	643.63	2869.15	355.35	7069140.00	2509597.00	4559560.00	0.00	0.00	0.00	0.00	0.00	77.00	532.00	136.00	64.00	6528.00
8	4	8	acp	2	2097152	1736976.00	805144.00	43690.82	2453.67	447.11	35918.75	4871.28	3452490.00	1172725.00	2279780.00	0.00	0.00	0.00	0.00	0.00	41.00	276.00	70.00	36.00	3266.00
8	16	4	dma	2	131072	1072756.00	579352.00	14180.90	5737.23	993.74	6748.04	701.88	3443880.00	1164110.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3264.00
8	16	2	dma	2	131072	693446.00	407418.00	10721.63	4603.39	1073.81	4362.04	682.40	3464090.00	1184319.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3264.00
8	4	1	acp	4	1048576	337775.00	149631.00	11580.96	3451.97	322.21	4859.37	2947.41	7069140.00	2509597.00	4559560.00	0.00	0.00	0.00	0.00	0.00	77.00	532.00	136.00	64.00	6528.00
8	4	2	acp	4	1048576	496300.00	200354.00	13793.14	3357.34	336.76	7139.97	2959.07	6923670.00	2364123.00	4559560.00	0.00	0.00	0.00	0.00	0.00	77.00	532.00	136.00	64.00	6528.00
8	4	2	dma	8	524288	551146.00	237490.00	11732.58	4894.97	557.09	5982.03	298.49	13842830.00	4723731.00	9119120.00	0.00	0.00	0.00	0.00	0.00	153.00	1060.00	270.00	124.00	13056.00
8	4	4	dma	4	1048576	906548.00	388444.00	20106.35	5879.49	745.20	13041.96	439.70	6883760.00	2324224.00	4559560.00	0.00	0.00	0.00	0.00	0.00	77.00	532.00	136.00	64.00	6528.00
8	4	1	dma	8	524288	375533.00	177652.00	10312.76	5393.93	551.06	4075.96	291.81	14131170.00	5012081.00	9119120.00	0.00	0.00	0.00	0.00	0.00	153.00	1060.00	270.00	124.00	13057.00
8	16	2	acp	1	4194304	790572.00	384604.00	49416.10	1535.60	772.79	39212.53	7895.18	1734300.00	594417.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1633.00
8	8	2	acp	2	2097152	565998.00	281168.00	22069.22	3180.93	499.73	13503.52	4885.04	3464090.00	1184319.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3264.00
8	32	2	dma	2	65536	714156.00	407152.00	14128.18	4603.27	1073.70	6867.93	1583.28	3464090.00	1184319.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3264.00
8	8	4	acp	2	2097152	952416.00	455452.00	32469.43	4275.58	572.30	22722.65	4898.90	3443880.00	1164110.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3265.00
8	8	8	dma	4	262144	1668288.00	689248.00	21720.18	8115.01	867.63	12350.92	386.62	6901010.00	2341479.00	4559560.00	0.00	0.00	0.00	0.00	0.00	81.00	532.00	136.00	64.00	6532.00
8	4	4	acp	2	4194304	952424.00	455448.00	50931.45	4275.41	572.29	39369.40	6714.34	3443880.00	1164110.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3264.00
8	8	4	dma	4	262144	906564.00	388456.00	13712.32	5879.10	745.18	6711.61	376.43	6883760.00	2324224.00	4559560.00	0.00	0.00	0.00	0.00	0.00	77.00	532.00	136.00	64.00	6528.00
4	32	8	acp	8	2097152	1683392.00	659024.00	90443.80	7065.96	502.16	70514.26	12361.42	13798050.00	4678987.00	9119120.00	0.00	0.00	0.00	0.00	0.00	161.00	1060.00	270.00	124.00	13064.00
4	32	4	acp	8	4194304	906924.00	352184.00	72457.98	4346.06	349.16	54464.60	13298.17	13763900.00	4644834.00	9119120.00	0.00	0.00	0.00	0.00	0.00	153.00	1060.00	270.00	124.00	13058.00
8	16	8	dma	2	131072	1830656.00	897880.00	21565.43	8047.83	1274.40	11515.52	727.68	3452490.00	1172725.00	2279780.00	0.00	0.00	0.00	0.00	0.00	41.00	276.00	70.00	36.00	3266.00
4	32	2	acp	8	4194304	516624.00	202128.00	47855.13	3366.31	207.03	31025.44	13256.35	13843020.00	4723923.00	9119120.00	0.00	0.00	0.00	0.00	0.00	153.00	1060.00	270.00	124.00	13057.00
8	16	1	dma	2	524288	494924.00	313259.00	35398.48	27599.38	1608.41	5427.68	763.01	3538220.00	1258451.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3264.00
8	8	1	acp	2	4194304	383909.00	201649.00	27298.47	2918.25	465.74	17115.97	6798.51	3538220.00	1258451.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3264.00
8	4	8	dma	4	524288	1656880.00	679240.00	23000.38	4049.15	648.23	17983.44	319.56	6901010.00	2341479.00	4559560.00	0.00	0.00	0.00	0.00	0.00	81.00	532.00	136.00	64.00	6532.00
8	16	4	acp	1	4194304	1329304.00	599700.00	79016.73	4250.17	918.99	65933.74	7913.83	1724130.00	584244.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1632.00
8	32	2	acp	1	2097152	790570.00	384580.00	49066.75	3071.10	841.79	33115.55	12038.31	1734490.00	594608.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1633.00
8	32	1	dma	2	131072	501206.00	317155.00	11778.12	4384.11	1034.08	4993.34	1366.59	3538220.00	1258451.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3264.00
8	16	4	dma	2	262144	1078328.00	582864.00	18560.35	5727.17	1146.98	10970.69	715.51	3443880.00	1164110.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3264.00
4	32	1	acp	8	4194304	341988.00	143597.00	37630.70	3614.23	277.88	20537.82	13200.77	14131170.00	5012081.00	9119120.00	0.00	0.00	0.00	0.00	0.00	153.00	1060.00	270.00	124.00	13057.00
8	8	1	dma	4	524288	393829.00	206069.00	10911.58	4811.66	648.89	5028.53	422.50	7069140.00	2509597.00	4559560.00	0.00	0.00	0.00	0.00	0.00	77.00	532.00	136.00	64.00	6528.00
8	32	1	acp	1	4194304	521063.00	274873.00	47763.31	2720.58	802.41	31292.02	12948.29	1772760.00	632878.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1633.00
8	16	2	dma	2	262144	691684.00	404514.00	14101.54	4584.78	1771.56	7037.05	708.14	3464090.00	1184319.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3264.00
8	8	2	dma	4	524288	550542.00	255120.00	12938.11	4798.79	675.15	7029.49	434.68	6923670.00	2364123.00	4559560.00	0.00	0.00	0.00	0.00	0.00	77.00	532.00	136.00	64.00	6528.00
8	16	8	acp	1	4194304	2406824.00	1021856.00	135358.63	6948.09	1070.49	119378.95	7961.10	1728230.00	588348.00	1139890.00	0.00	0.00	0.00	0.00	0.00	21.00	144.00	35.00	18.00	1633.00
8	16	1	acp	2	65536	572019.00	245834.00	11296.94	2907.53	464.78	2482.75	5441.88	3538220.00	1258451.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3264.00
8	8	8	acp	2	2097152	1736976.00	805192.00	54077.50	6990.04	724.60	41440.60	4922.27	3452490.00	1172725.00	2279780.00	0.00	0.00	0.00	0.00	0.00	41.00	276.00	70.00	36.00	3266.00
8	4	8	acp	2	4194304	1736976.00	805192.00	86260.79	6990.19	724.60	71799.64	6746.37	3452490.00	1172725.00	2279780.00	0.00	0.00	0.00	0.00	0.00	41.00	276.00	70.00	36.00	3266.00
8	4	2	dma	8	1048576	551146.00	237526.00	13858.95	4950.42	559.93	7929.01	419.60	13843020.00	4723923.00	9119120.00	0.00	0.00	0.00	0.00	0.00	153.00	1060.00	270.00	124.00	13057.00
8	32	2	dma	2	131072	693906.00	407900.00	14021.65	4606.46	1074.21	6913.14	1427.84	3464090.00	1184319.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3264.00
8	4	4	dma	4	2097152	906544.00	388440.00	26095.31	5879.48	745.19	18746.33	724.31	6883760.00	2324224.00	4559560.00	0.00	0.00	0.00	0.00	0.00	77.00	532.00	136.00	64.00	6528.00
8	4	2	acp	4	2097152	496146.00	200550.00	18820.50	3351.12	336.19	10259.75	4873.44	6923670.00	2364123.00	4559560.00	0.00	0.00	0.00	0.00	0.00	77.00	532.00	136.00	64.00	6528.00
8	8	8	dma	4	524288	1656880.00	679240.00	30580.67	8098.09	867.02	21155.54	460.02	6901010.00	2341479.00	4559560.00	0.00	0.00	0.00	0.00	0.00	81.00	532.00	136.00	64.00	6532.00
8	4	1	dma	8	1048576	375533.00	177890.00	13608.41	5492.34	2303.30	5402.57	410.20	14131170.00	5012081.00	9119120.00	0.00	0.00	0.00	0.00	0.00	153.00	1060.00	270.00	124.00	13057.00
8	16	8	dma	2	262144	1822704.00	895528.00	28601.54	8047.50	1274.19	18543.83	736.02	3452490.00	1172725.00	2279780.00	0.00	0.00	0.00	0.00	0.00	41.00	276.00	70.00	36.00	3266.00
8	32	4	dma	1	65536	1590968.00	847028.00	26871.29	7684.62	2271.47	15300.10	1615.09	1723940.00	584053.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1633.00
8	4	1	acp	4	2097152	336689.00	148963.00	15579.86	3443.91	321.52	6962.36	4852.08	7069140.00	2509597.00	4559560.00	0.00	0.00	0.00	0.00	0.00	77.00	532.00	136.00	64.00	6528.00
8	8	4	dma	4	524288	906536.00	388432.00	18649.68	5879.42	745.19	11574.92	450.15	6883760.00	2324224.00	4559560.00	0.00	0.00	0.00	0.00	0.00	77.00	532.00	136.00	64.00	6528.00
8	16	1	dma	2	1048576	494924.00	313281.00	19183.89	8680.09	1223.96	8449.99	829.85	3538220.00	1258451.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3264.00
8	16	2	acp	2	65536	737318.00	335454.00	12350.90	3189.04	500.92	3200.20	5460.75	3464090.00	1184319.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3264.00
8	8	2	acp	2	4194304	565998.00	281170.00	35743.99	3181.93	499.82	25234.12	6828.13	3464090.00	1184319.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3264.00
8	8	4	acp	2	4194304	951852.00	455744.00	54129.32	4276.77	572.40	42436.80	6843.35	3443880.00	1164110.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3264.00
8	32	1	dma	2	262144	494923.00	313282.00	16276.88	4340.05	2377.49	8162.07	1397.27	3538220.00	1258451.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3264.00
8	4	8	dma	4	1048576	1656880.00	679240.00	33251.13	8098.23	867.02	23836.54	449.34	6901010.00	2341479.00	4559560.00	0.00	0.00	0.00	0.00	0.00	81.00	532.00	136.00	64.00	6532.00
8	16	4	dma	2	524288	1077304.00	582020.00	19486.83	5722.47	1146.63	11814.47	803.26	3443880.00	1164110.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3264.00
4	32	8	acp	8	4194304	1683392.00	659024.00	122010.87	7066.03	502.16	101094.76	13347.92	13798050.00	4678987.00	9119120.00	0.00	0.00	0.00	0.00	0.00	161.00	1060.00	270.00	124.00	13064.00
8	32	4	acp	1	65536	1475596.00	600976.00	30786.44	4257.63	919.44	14190.59	11418.78	1723940.00	584053.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1633.00
8	4	4	acp	4	65536	1059940.00	459992.00	8628.14	4349.96	402.83	2708.84	1166.52	6883760.00	2324224.00	4559560.00	0.00	0.00	0.00	0.00	0.00	77.00	532.00	136.00	64.00	6528.00
8	32	8	dma	1	65536	2600176.00	1207040.00	32536.28	4011.96	1880.16	25005.50	1638.66	1728230.00	588348.00	1139890.00	0.00	0.00	0.00	0.00	0.00	21.00	144.00	35.00	18.00	1633.00
8	16	2	dma	2	524288	691684.00	404474.00	14033.55	4584.78	1072.47	7585.49	790.81	3464090.00	1184319.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3264.00
8	8	1	acp	4	65536	576301.00	262885.00	7563.84	2903.53	289.97	1898.28	2472.05	7069140.00	2509597.00	4559560.00	0.00	0.00	0.00	0.00	0.00	77.00	532.00	136.00	64.00	6528.00
8	32	2	acp	1	4194304	790570.00	384600.00	64320.14	3071.20	772.79	47477.05	12999.10	1734300.00	594417.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1633.00
8	16	4	acp	2	65536	1096272.00	500780.00	15136.88	4316.74	574.50	4758.17	5487.46	3443880.00	1164110.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3264.00
8	8	1	dma	4	1048576	393829.00	206069.00	12204.42	4811.73	648.89	6248.06	495.75	7069140.00	2509597.00	4559560.00	0.00	0.00	0.00	0.00	0.00	77.00	532.00	136.00	64.00	6528.00
8	8	2	dma	4	1048576	550544.00	255120.00	14718.32	4798.81	675.15	8734.33	510.04	6923670.00	2364123.00	4559560.00	0.00	0.00	0.00	0.00	0.00	77.00	532.00	136.00	64.00	6528.00
8	32	2	dma	2	262144	691684.00	404470.00	18395.77	4584.66	955.95	11406.98	1448.18	3464090.00	1184319.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3264.00
8	32	1	acp	2	65536	580359.00	238701.00	20407.63	2905.03	464.50	5581.23	11456.88	3538220.00	1258451.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3264.00
8	16	1	acp	2	131072	509889.00	228039.00	11833.65	2932.70	465.93	3207.40	5227.62	3538220.00	1258451.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3264.00
8	4	2	dma	8	2097152	551144.00	237526.00	17598.62	4950.45	559.93	11397.05	691.19	13842830.00	4723731.00	9119120.00	0.00	0.00	0.00	0.00	0.00	153.00	1060.00	270.00	124.00	13056.00
8	16	8	acp	2	65536	1827136.00	841824.00	14722.94	876.47	401.01	7930.35	5515.11	3452490.00	1172725.00	2279780.00	0.00	0.00	0.00	0.00	0.00	41.00	276.00	70.00	36.00	3266.00
8	4	8	acp	4	65536	1772608.00	746200.00	13291.52	7032.21	552.95	4530.17	1176.21	6901010.00	2341479.00	4559560.00	0.00	0.00	0.00	0.00	0.00	81.00	532.00	136.00	64.00	6532.00
8	4	4	dma	4	4194304	906540.00	388440.00	45100.58	5879.46	745.19	37472.74	1003.19	6883760.00	2324224.00	4559560.00	0.00	0.00	0.00	0.00	0.00	77.00	532.00	136.00	64.00	6528.00
8	32	4	dma	1	131072	1571932.00	844680.00	24717.25	5662.91	1966.68	15660.61	1427.05	1723940.00	584053.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1633.00
8	16	8	dma	2	524288	1822704.00	895528.00	30132.80	8047.61	1274.19	19989.05	821.94	3452490.00	1172725.00	2279780.00	0.00	0.00	0.00	0.00	0.00	41.00	276.00	70.00	36.00	3266.00
8	8	8	acp	2	4194304	1736976.00	805192.00	92035.28	6990.22	724.60	77440.30	6880.16	3452490.00	1172725.00	2279780.00	0.00	0.00	0.00	0.00	0.00	41.00	276.00	70.00	36.00	3266.00
8	8	8	dma	4	1048576	1656880.00	679240.00	29149.00	1838.89	484.12	26286.24	539.76	6901010.00	2341479.00	4559560.00	0.00	0.00	0.00	0.00	0.00	81.00	532.00	136.00	64.00	6532.00
8	16	1	dma	2	2097152	494923.00	313282.00	19989.54	4340.17	1031.71	13691.95	925.71	3538220.00	1258451.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3264.00
8	4	1	dma	8	2097152	375533.00	177890.00	14488.76	5492.30	555.15	7765.61	675.71	14130980.00	5011889.00	9119120.00	0.00	0.00	0.00	0.00	0.00	153.00	1060.00	270.00	124.00	13056.00
8	8	4	dma	4	1048576	906544.00	388440.00	21535.07	5879.46	745.19	14382.23	528.19	6883760.00	2324224.00	4559560.00	0.00	0.00	0.00	0.00	0.00	77.00	532.00	136.00	64.00	6528.00
8	32	1	dma	2	524288	494924.00	313287.00	29401.74	17360.29	1608.49	8972.82	1460.13	3538220.00	1258451.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3264.00
8	16	4	dma	2	1048576	1076640.00	581424.00	26131.21	5723.05	1146.69	18381.80	879.68	3443880.00	1164110.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3264.00
8	4	8	dma	4	2097152	1656880.00	679240.00	43967.83	8098.17	867.02	34262.46	740.18	6901010.00	2341479.00	4559560.00	0.00	0.00	0.00	0.00	0.00	81.00	532.00	136.00	64.00	6532.00
8	16	2	acp	2	131072	678900.00	310380.00	13199.17	3194.93	500.92	4270.54	5232.78	3464090.00	1184319.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3264.00
8	4	1	acp	4	4194304	336454.00	148675.00	24391.89	3444.01	321.53	13907.66	6718.68	7069140.00	2509597.00	4559560.00	0.00	0.00	0.00	0.00	0.00	77.00	532.00	136.00	64.00	6528.00
8	4	2	acp	4	4194304	496144.00	200544.00	30945.32	3351.17	336.19	20508.61	6749.35	6923670.00	2364123.00	4559560.00	0.00	0.00	0.00	0.00	0.00	77.00	532.00	136.00	64.00	6528.00
8	32	8	dma	1	131072	2600792.00	1207072.00	37488.64	8025.83	2096.74	25910.78	1455.29	1728230.00	588348.00	1139890.00	0.00	0.00	0.00	0.00	0.00	21.00	144.00	35.00	18.00	1633.00
8	8	2	acp	4	65536	730286.00	330448.00	8398.58	3188.75	326.17	2405.50	2478.16	6923670.00	2364123.00	4559560.00	0.00	0.00	0.00	0.00	0.00	77.00	532.00	136.00	64.00	6528.00
8	32	8	acp	1	65536	2525640.00	1023760.00	43777.03	6958.70	1071.17	24288.70	11458.45	1728230.00	588348.00	1139890.00	0.00	0.00	0.00	0.00	0.00	21.00	144.00	35.00	18.00	1633.00
8	16	2	dma	2	1048576	691776.00	404598.00	19028.28	4585.47	1771.82	11810.90	860.09	3464090.00	1184319.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3264.00
8	8	4	acp	4	65536	1060040.00	457600.00	10700.36	4318.79	400.61	3491.68	2489.29	6883760.00	2324224.00	4559560.00	0.00	0.00	0.00	0.00	0.00	77.00	532.00	136.00	64.00	6528.00
8	32	4	acp	1	131072	1420940.00	601084.00	30198.50	4259.79	919.48	14156.33	10862.89	1723940.00	584053.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1633.00
8	4	4	acp	4	131072	998468.00	405396.00	8998.81	4383.20	404.84	2973.64	1237.13	6883760.00	2324224.00	4559560.00	0.00	0.00	0.00	0.00	0.00	77.00	532.00	136.00	64.00	6528.00
8	8	1	dma	4	2097152	393829.00	206068.00	29486.77	18096.59	1307.29	9395.93	686.96	7069140.00	2509597.00	4559560.00	0.00	0.00	0.00	0.00	0.00	77.00	532.00	136.00	64.00	6528.00
8	32	2	acp	2	65536	737816.00	320478.00	22246.12	3184.84	499.90	7095.47	11465.91	3464090.00	1184319.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3264.00
8	8	2	dma	4	2097152	550542.00	255122.00	19315.58	4798.90	675.15	13134.78	706.76	6923670.00	2364123.00	4559560.00	0.00	0.00	0.00	0.00	0.00	77.00	532.00	136.00	64.00	6528.00
8	32	2	dma	2	524288	691686.00	404472.00	19710.54	4584.68	1072.47	12540.06	1513.33	3464090.00	1184319.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3264.00
8	8	1	acp	4	131072	486929.00	208027.00	7536.77	3018.32	297.65	1798.19	2422.61	7069140.00	2509597.00	4559560.00	0.00	0.00	0.00	0.00	0.00	77.00	532.00	136.00	64.00	6528.00
8	16	4	acp	2	131072	1036140.00	475732.00	16651.25	4325.43	574.37	6517.71	5233.73	3443880.00	1164110.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3264.00
8	32	4	dma	1	262144	1573108.00	848564.00	35046.89	5689.60	1968.08	25943.07	1446.14	1723940.00	584053.00	1139890.00	0.00	0.00	0.00	0.00	0.00	20.00	144.00	35.00	18.00	1633.00
8	16	8	dma	2	1048576	1822704.00	895528.00	41335.30	8047.59	1274.19	31119.57	893.95	3452490.00	1172725.00	2279780.00	0.00	0.00	0.00	0.00	0.00	41.00	276.00	70.00	36.00	3266.00
8	32	1	acp	2	131072	506987.00	229245.00	19339.10	2968.98	468.22	5050.93	10850.96	3538220.00	1258451.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3264.00
8	16	8	acp	2	131072	1804144.00	820568.00	18154.92	1139.20	400.95	11348.75	5266.02	3452490.00	1172725.00	2279780.00	0.00	0.00	0.00	0.00	0.00	41.00	276.00	70.00	36.00	3266.00
8	16	1	acp	2	262144	447717.00	218276.00	27425.04	17225.20	467.25	4554.98	5177.60	3538220.00	1258451.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3264.00
8	16	1	dma	2	4194304	494923.00	313255.00	43548.23	16288.38	1608.40	24548.28	1103.18	3538220.00	1258451.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3264.00
8	16	4	dma	2	2097152	1078328.00	582880.00	37675.47	5727.33	1146.99	29831.73	969.42	3443880.00	1164110.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3264.00
8	32	1	dma	2	1048576	494924.00	313283.00	23228.34	4340.07	1031.70	16288.25	1568.32	3538220.00	1258451.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3264.00
8	4	2	dma	8	4194304	551144.00	237522.00	29504.19	4950.35	814.43	22782.09	957.32	13842830.00	4723731.00	9119120.00	0.00	0.00	0.00	0.00	0.00	153.00	1060.00	270.00	124.00	13056.00
8	4	8	acp	4	131072	1710176.00	691728.00	13941.45	7052.36	554.23	5093.25	1241.61	6901010.00	2341479.00	4559560.00	0.00	0.00	0.00	0.00	0.00	81.00	532.00	136.00	64.00	6532.00
8	8	4	dma	4	2097152	906536.00	388436.00	35179.86	11758.94	1060.97	21628.05	731.91	6883760.00	2324224.00	4559560.00	0.00	0.00	0.00	0.00	0.00	77.00	532.00	136.00	64.00	6528.00
8	8	8	dma	4	2097152	1656880.00	679240.00	49242.84	8098.19	867.02	39529.68	747.95	6901010.00	2341479.00	4559560.00	0.00	0.00	0.00	0.00	0.00	81.00	532.00	136.00	64.00	6532.00
8	4	4	dma	8	65536	964584.00	385348.00	9195.03	5939.77	624.07	2465.14	166.05	13763710.00	4644643.00	9119120.00	0.00	0.00	0.00	0.00	0.00	153.00	1060.00	270.00	124.00	13057.00
8	4	8	dma	4	4194304	1656880.00	679240.00	78479.21	8098.22	867.02	68488.79	1025.18	6901010.00	2341479.00	4559560.00	0.00	0.00	0.00	0.00	0.00	81.00	532.00	136.00	64.00	6532.00
8	4	1	dma	8	4194304	375533.00	177888.00	22506.35	5492.29	555.15	15523.03	935.88	14130980.00	5011889.00	9119120.00	0.00	0.00	0.00	0.00	0.00	153.00	1060.00	270.00	124.00	13056.00
8	8	8	acp	4	65536	1770760.00	742392.00	15937.51	7046.97	553.80	5832.72	2504.01	6901010.00	2341479.00	4559560.00	0.00	0.00	0.00	0.00	0.00	81.00	532.00	136.00	64.00	6532.00
8	32	8	dma	1	262144	2590920.00	1206248.00	54354.08	8020.76	2096.45	42728.42	1508.45	1728230.00	588348.00	1139890.00	0.00	0.00	0.00	0.00	0.00	21.00	144.00	35.00	18.00	1633.00
8	16	2	dma	2	2097152	691684.00	404544.00	25752.09	4584.87	1072.48	19135.30	959.44	3464090.00	1184319.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3264.00
8	16	2	acp	2	262144	623278.00	297346.00	15261.22	3224.91	503.47	6341.11	5191.74	3464090.00	1184319.00	2279780.00	0.00	0.00	0.00	0.00	0.00	39.00	276.00	70.00	36.00	3264.00
8	8	2	acp	4	131072	642266.00	266122.00	8370.81	3245.32	329.73	2371.84	2423.93	6923670.00	2364123.00	4559560.00	0.00	0.00	0.00	0.00	0.00	77.00	532.00	136.00	64.00	6528.00
8	8	1	dma	4	4194304	393830.00	206069.00	23979.04	4811.66	648.89	17558.28	960.21	7069140.00	2509597.00	4559560.00	0.00	0.00	0.00	0.00	0.00	77.00	532.00	136.00	64.00	6528.00
