cycle_time,pipelining,cache_size,cache_assoc,cache_hit_latency,cache_line_sz,cache_queue_size,tlb_hit_latency,tlb_miss_latency,tlb_entries,tlb_max_outstanding_walks,tlb_assoc,tlb_bandwidth,l2cache_size,pipelined_dma,ignore_cache_flush,cycle,avg_power,fu_power,avg_fu_dynamic_power,avg_fu_leakage_power,avg_mem_power,avg_mem_dynamic_power,avg_mem_leakage_power,total_area,fu_area,mem_area,num_sp_multiplier,num_sp_adder,num_dp_multiplier,num_dp_adder,num_trig_unit,num_multiplier,num_adder,num_bit_wise,num_shifter,num_register
1,0,16384,2,4,32,64,1,8,32,8,4,1,262144,0,1,106580,11.5775,4.89773,4.36609,0.531641,6.679760000000001,5.97579,0.703973,117692.0,54681.9,63009.7,0,0,0,0,0,2,84,30,31,47
3,0,131072,4,1,32,128,4,1,16,8,8,1,1048576,0,1,47240,20.1336,2.91462,2.44593,0.468683,17.219,12.2505,4.96851,485153.0,42502.5,442651.0,0,0,0,0,0,2,84,30,31,41
1,0,131072,8,1,32,128,3,2,64,4,2,2,131072,0,0,48939,59.0847,10.083,9.36247,0.720493,49.0018,42.7165,6.28526,975218.0,70064.3,905154.0,0,0,0,0,0,4,84,30,31,61
1,1,32768,8,2,64,64,4,2,64,4,2,1,1048576,1,0,39620,32.6898,14.4137,11.7806,2.63309,18.2761,16.9517,1.32443,320037.0,224650.0,95386.9,0,0,0,0,0,2,84,30,31,935
2,1,131072,16,1,64,128,2,4,32,4,8,2,262144,1,1,18436,98.9859,12.7103,10.0259,2.68436,86.2756,79.9,6.37565,1043480.0,224413.0,819066.0,0,0,0,0,0,4,84,30,31,936
1,0,131072,16,3,32,128,2,4,32,4,2,1,524288,0,0,57672,51.9354,8.58436,8.06455,0.519808,43.3511,38.051,5.30006,436421.0,53724.9,382696.0,0,0,0,0,0,2,84,30,31,42
5,0,65536,8,2,64,128,1,2,8,4,4,1,1048576,1,0,43239,8.57892,2.04916,1.49973,0.5494359999999999,6.52976,3.98126,2.5485,242969.0,48251.6,194717.0,0,0,0,0,0,2,84,30,31,75
4,0,65536,8,1,32,16,1,16,64,4,4,1,131072,1,0,60353,9.30659,1.90069,1.41331,0.487379,7.4059,4.67627,2.72963,279708.0,43132.7,236576.0,0,0,0,0,0,2,84,30,31,48
4,1,131072,1,2,64,128,4,8,32,4,4,2,131072,0,1,18251,30.2715,7.2555,4.5719699999999985,2.68353,23.016,17.3569,5.65909,944942.0,222149.0,722793.0,0,0,0,0,0,4,84,30,31,935
2,0,16384,16,4,32,64,1,4,8,4,2,2,131072,1,1,73226,15.3154,3.13921,2.52318,0.616037,12.1762,10.7396,1.43661,226615.0,57124.3,169490.0,0,0,0,0,0,4,84,30,31,62
5,0,65536,1,3,64,128,4,8,8,4,8,1,1048576,1,1,103360,5.02323,1.17637,0.6269319999999999,0.5494359999999999,3.84686,1.38626,2.4606,237944.0,48251.6,189693.0,0,0,0,0,0,2,84,30,31,75
3,0,65536,2,4,64,16,3,2,32,4,8,2,1048576,0,1,45109,13.1614,3.19368,2.51331,0.680372,9.96767,7.0608,2.90688,448228.0,62021.5,386206.0,0,0,0,0,0,4,84,30,31,91
5,0,131072,2,2,64,128,4,4,8,8,8,1,262144,1,0,46964,11.8224,1.93023,1.38079,0.5494359999999999,9.89222,5.20973,4.6824900000000005,382864.0,48251.6,334613.0,0,0,0,0,0,2,84,30,31,75
4,1,131072,8,2,32,64,1,8,64,4,1,1,524288,0,0,31140,24.3064,5.30181,2.74848,2.55333,19.0045,13.8899,5.1146699999999985,671360.0,210230.0,461130.0,0,0,0,0,0,2,84,30,31,921
1,1,32768,1,3,64,16,3,2,16,4,2,2,262144,0,1,44396,31.3883,13.114,10.3181,2.79591,18.2743,16.766,1.5082799999999998,436471.0,237927.0,198544.0,0,0,0,0,0,4,84,30,31,938
2,0,131072,2,4,64,16,1,2,8,4,4,1,131072,0,0,47148,22.2113,4.55104,3.9914,0.559645,17.6603,12.9778,4.6824900000000005,384715.0,50102.7,334613.0,0,0,0,0,0,2,84,30,31,79
4,0,16384,1,2,64,32,3,16,64,4,4,1,1048576,0,0,107040,3.10977,1.35128,0.7952739999999999,0.5560069999999999,1.75849,1.10868,0.649817,101169.0,48683.5,52485.5,0,0,0,0,0,2,84,30,31,77
5,0,16384,8,3,64,32,1,1,16,8,1,1,1048576,1,1,48938,4.86108,1.86145,1.31201,0.5494359999999999,2.99963,2.2901700000000003,0.7094659999999999,104854.0,48251.6,56602.5,0,0,0,0,0,2,84,30,31,75
3,1,65536,8,2,32,16,1,8,32,4,2,1,262144,1,0,37515,17.7968,5.6425800000000015,3.09137,2.5512,12.1542,9.42458,2.72963,447515.0,210940.0,236576.0,0,0,0,0,0,2,84,30,31,921
3,1,131072,16,2,64,16,1,1,32,4,8,2,262144,0,0,18434,68.2443,8.8541,6.16694,2.68716,59.3902,53.0145,6.37565,1043400.0,224334.0,819066.0,0,0,0,0,0,4,84,30,31,939
2,0,16384,1,4,32,64,1,2,64,8,1,2,262144,0,0,125758,5.1976900000000015,2.0849,1.47359,0.611304,3.11279,2.23187,0.8809239999999999,172792.0,56741.4,116051.0,0,0,0,0,0,4,84,30,31,60
2,0,32768,16,2,64,128,3,2,32,4,2,2,131072,0,1,42881,23.2032,4.99008,4.30069,0.689399,18.2132,16.1781,2.03503,316378.0,63057.8,253320.0,0,0,0,0,0,4,84,30,31,93
2,1,16384,8,2,64,32,1,1,8,4,1,1,262144,0,1,33482,16.9801,8.2026,5.65036,2.5522400000000003,8.77748,8.068019999999999,0.7094659999999999,267869.0,211266.0,56602.5,0,0,0,0,0,2,84,30,31,921
5,1,131072,4,4,32,128,4,16,32,8,8,1,131072,0,0,31402,19.848,4.61468,2.06791,2.54676,15.2333,10.2648,4.96851,652449.0,209798.0,442651.0,0,0,0,0,0,2,84,30,31,919
2,0,32768,4,1,32,32,4,4,64,8,2,1,131072,0,1,75893,9.59901,2.96853,2.48462,0.483917,6.63048,5.25514,1.37533,150191.0,43977.7,106213.0,0,0,0,0,0,2,84,30,31,47
1,1,65536,16,1,64,32,2,16,64,8,4,2,524288,0,0,35807,86.6537,15.5901,12.7966,2.79355,71.0636,67.4928,3.57077,749483.0,237736.0,511747.0,0,0,0,0,0,4,84,30,31,937
4,1,65536,16,1,64,32,2,1,32,8,2,2,262144,1,1,25339,32.8606,5.9843199999999985,3.29606,2.68826,26.8762,23.3055,3.57077,734279.0,222532.0,511747.0,0,0,0,0,0,4,84,30,31,937
4,0,32768,8,3,32,16,1,8,64,4,1,1,262144,0,0,66019,6.54181,1.7511,1.2921200000000002,0.458981,4.79071,3.37013,1.42058,148355.0,40835.9,107519.0,0,0,0,0,0,2,84,30,31,36
2,1,32768,2,4,64,128,2,8,32,4,1,1,262144,0,1,32377,18.2588,8.41441,5.84324,2.57117,9.84436,8.57455,1.26981,319194.0,212798.0,106397.0,0,0,0,0,0,2,84,30,31,929
2,1,32768,4,3,32,16,3,4,8,8,8,1,1048576,1,0,41281,17.6355,7.14565,4.59341,2.5522400000000003,10.4898,9.11448,1.37533,317480.0,211266.0,106213.0,0,0,0,0,0,2,84,30,31,921
4,0,16384,4,2,64,32,4,8,16,4,8,2,131072,0,0,42552,6.52968,2.6417,1.9555,0.6862020000000001,3.88798,3.04199,0.845992,163613.0,60602.3,103010.0,0,0,0,0,0,4,84,30,31,91
4,1,65536,2,4,64,64,1,8,64,8,1,1,1048576,0,0,29557,13.8643,5.4498,2.88937,2.56043,8.4145,5.94833,2.46617,399280.0,210804.0,188476.0,0,0,0,0,0,2,84,30,31,924
4,1,32768,16,2,32,16,4,2,16,8,4,1,1048576,0,1,37992,14.8433,4.8146,2.2589,2.5557,10.0287,8.48557,1.54313,319096.0,210421.0,108674.0,0,0,0,0,0,2,84,30,31,922
4,1,65536,2,1,64,16,2,2,8,4,4,2,131072,1,0,23243,19.2987,6.28051,3.59225,2.68826,13.0182,10.1113,2.90688,608738.0,222532.0,386206.0,0,0,0,0,0,4,84,30,31,937
5,0,32768,2,4,32,32,2,2,64,4,1,1,1048576,1,1,67718,4.9881,1.4167,0.959557,0.457143,3.5714,2.21507,1.35632,147176.0,40786.8,106389.0,0,0,0,0,0,2,84,30,31,36
4,0,16384,2,2,64,128,2,16,64,4,2,1,131072,0,0,46059,5.75934,2.40368,1.84767,0.5560069999999999,3.35566,2.7042200000000003,0.651439,101097.0,48683.5,52413.6,0,0,0,0,0,2,84,30,31,77
5,1,65536,4,1,32,128,2,8,8,4,2,2,131072,1,0,28987,17.1784,4.94115,2.24597,2.69518,12.2372,9.06059,3.17663,707008.0,223199.0,483809.0,0,0,0,0,0,4,84,30,31,941
4,0,131072,8,2,32,128,1,2,8,8,1,1,524288,0,1,47798,17.062,2.23965,1.78303,0.456614,14.8224,9.70769,5.1146699999999985,501775.0,40644.5,461130.0,0,0,0,0,0,2,84,30,31,35
2,0,16384,16,3,32,128,3,1,16,8,4,1,131072,1,1,79815,11.0857,2.82065,2.3627700000000003,0.457885,8.26505,7.33145,0.933599,113451.0,41872.2,71579.2,0,0,0,0,0,2,84,30,31,36
3,1,131072,1,4,32,128,2,8,8,8,8,2,1048576,1,0,22003,38.9535,7.89038,5.20322,2.68716,31.0632,25.0496,6.0136,1096370.0,224334.0,872037.0,0,0,0,0,0,4,84,30,31,939
4,0,32768,1,4,64,32,3,8,64,8,2,2,131072,1,0,119001,4.4447,1.38635,0.700148,0.6862020000000001,3.05835,1.55006,1.5082799999999998,259147.0,60602.3,198544.0,0,0,0,0,0,4,84,30,31,91
2,1,65536,8,4,32,16,4,8,8,4,1,2,524288,1,1,36001,32.101,7.85464,5.16319,2.69146,24.2463,20.9665,3.27989,625360.0,224987.0,400372.0,0,0,0,0,0,4,84,30,31,939
4,0,65536,16,1,64,128,2,1,32,8,1,2,1048576,0,0,35457,23.2637,3.03318,2.34698,0.6862020000000001,20.2305,16.6597,3.57077,572349.0,60602.3,511747.0,0,0,0,0,0,4,84,30,31,91
3,1,16384,4,4,64,64,4,8,16,8,4,1,262144,1,0,31967,12.1759,6.16121,3.60764,2.55357,6.01474,5.35334,0.661399,263425.0,211131.0,52293.7,0,0,0,0,0,2,84,30,31,922
4,1,16384,1,2,64,64,1,16,8,4,8,1,262144,1,1,34885,8.9722,5.0026,2.4492700000000003,2.55333,3.9696,3.31978,0.649817,262716.0,210230.0,52485.5,0,0,0,0,0,2,84,30,31,921
4,0,32768,1,4,32,64,1,8,64,4,2,2,524288,0,0,101481,5.3989400000000005,1.43618,0.8304379999999999,0.605741,3.96276,2.36643,1.59633,274308.0,54094.5,220213.0,0,0,0,0,0,4,84,30,31,57
2,1,16384,16,4,64,64,1,8,8,8,4,2,131072,1,1,27036,34.4163,9.52702,6.8403,2.68672,24.8893,23.4922,1.3971,405163.0,224604.0,180558.0,0,0,0,0,0,4,84,30,31,937
1,0,65536,2,2,64,32,1,2,8,8,8,2,1048576,0,0,45301,34.8556,10.8562,10.0931,0.7630899999999999,23.9995,21.0926,2.90688,459716.0,73509.6,386206.0,0,0,0,0,0,4,84,30,31,79
5,1,131072,8,2,64,128,4,2,16,4,8,1,1048576,1,0,26133,19.6887,5.0301,2.4786,2.5515,14.6586,9.87077,4.78787,590538.0,210181.0,380357.0,0,0,0,0,0,2,84,30,31,921
3,0,131072,4,2,64,32,3,1,16,8,1,1,262144,0,0,49547,15.9632,2.86536,2.31148,0.5538770000000001,13.0978,8.399989999999999,4.69785,420390.0,49393.1,370997.0,0,0,0,0,0,2,84,30,31,77
5,1,16384,2,3,32,64,2,8,8,8,4,2,131072,0,1,30899,9.47531,4.80366,2.10848,2.69518,4.67165,3.77805,0.893599,340504.0,223199.0,117304.0,0,0,0,0,0,4,84,30,31,941
2,1,16384,16,2,64,16,1,4,32,8,2,1,524288,1,1,32163,22.4411,8.45304,5.881869999999998,2.57117,13.9881,13.1056,0.8825129999999999,284345.0,212798.0,71547.2,0,0,0,0,0,2,84,30,31,929
1,1,65536,8,2,32,32,4,4,8,8,4,2,131072,0,1,58118,41.157,10.7104,7.914510000000001,2.79591,30.4466,27.1667,3.27989,638300.0,237927.0,400372.0,0,0,0,0,0,4,84,30,31,938
1,1,131072,8,3,32,16,3,2,16,4,2,1,1048576,1,0,40671,61.6853,14.0773,11.4797,2.5976,47.608,42.4933,5.1146699999999985,682910.0,221779.0,461130.0,0,0,0,0,0,2,84,30,31,920
3,0,65536,1,3,64,64,1,8,32,8,8,1,131072,1,1,103317,6.43953,1.6675400000000002,1.11366,0.5538770000000001,4.77199,2.3113900000000003,2.4606,239086.0,49393.1,189693.0,0,0,0,0,0,2,84,30,31,77
3,0,32768,8,3,64,128,3,1,64,8,8,1,524288,1,0,50732,8.67088,2.82105,2.26717,0.5538770000000001,5.84984,4.52541,1.32443,144780.0,49393.1,95386.9,0,0,0,0,0,2,84,30,31,77
4,1,32768,1,2,32,32,2,2,32,8,1,1,524288,1,1,40246,10.3567,4.68518,2.13185,2.55333,5.67154,4.33885,1.33268,315361.0,210230.0,105131.0,0,0,0,0,0,2,84,30,31,921
2,0,16384,2,1,32,64,2,8,64,4,4,1,262144,1,1,72307,8.19805,3.09167,2.60776,0.483917,5.1063800000000015,4.4024,0.703973,106987.0,43977.7,63009.7,0,0,0,0,0,2,84,30,31,47
2,0,65536,1,1,32,128,4,2,8,8,2,2,524288,0,1,111968,10.8195,2.26642,1.65511,0.611304,8.55304,5.4835699999999985,3.06948,444519.0,56741.4,387777.0,0,0,0,0,0,4,84,30,31,60
2,0,131072,4,3,32,128,2,2,16,4,4,1,262144,1,1,48915,27.0396,4.3251800000000005,3.8531,0.472084,22.7144,17.7459,4.96851,485672.0,43020.7,442651.0,0,0,0,0,0,2,84,30,31,42
1,0,16384,2,1,64,32,3,1,16,4,2,1,131072,1,1,56202,18.3596,8.83939,8.26989,0.569505,9.5202,8.86876,0.651439,110158.0,57744.4,52413.6,0,0,0,0,0,2,84,30,31,63
2,1,65536,8,3,64,32,1,8,64,4,2,1,1048576,1,1,31375,24.3277,8.58192,6.02968,2.5522400000000003,15.7458,13.1973,2.5485,405984.0,211266.0,194717.0,0,0,0,0,0,2,84,30,31,921
3,1,65536,16,1,64,64,4,8,16,8,8,2,131072,0,1,25626,41.6234,7.1268699999999985,4.43498,2.6919,34.4965,30.9258,3.57077,736463.0,224716.0,511747.0,0,0,0,0,0,4,84,30,31,941
3,1,32768,8,1,64,128,4,4,8,8,8,1,131072,1,0,31799,14.5629,6.17809,3.62689,2.5512,8.384839999999999,7.060410000000001,1.32443,306326.0,210940.0,95386.9,0,0,0,0,0,2,84,30,31,921
2,0,32768,8,2,32,128,4,16,64,8,1,2,131072,0,1,72819,13.5341,3.15095,2.53728,0.613671,10.3831,8.62842,1.75472,258721.0,56932.9,201789.0,0,0,0,0,0,4,84,30,31,61
5,1,16384,4,1,64,64,3,4,64,8,8,2,1048576,1,0,25266,10.2387,5.24166,2.54412,2.69755,4.99701,4.15102,0.845992,326401.0,223390.0,103010.0,0,0,0,0,0,4,84,30,31,942
2,1,131072,1,2,64,64,1,4,64,4,2,2,524288,0,1,18385,53.0126,12.7375,10.0531,2.68436,40.2751,34.616,5.65909,947206.0,224413.0,722793.0,0,0,0,0,0,4,84,30,31,936
3,0,131072,4,4,32,32,2,1,64,4,2,1,524288,0,1,49526,19.4551,2.80196,2.33328,0.468683,16.6531,11.6846,4.96851,485153.0,42502.5,442651.0,0,0,0,0,0,2,84,30,31,41
4,1,131072,2,3,64,16,4,2,16,8,4,2,131072,0,1,18414,30.5161,7.2187199999999985,4.53046,2.68826,23.2974,17.6228,5.6745800000000015,943607.0,222532.0,721076.0,0,0,0,0,0,4,84,30,31,937
5,0,16384,1,2,64,32,2,8,8,8,2,2,262144,0,0,94492,3.12101,1.35279,0.680972,0.671821,1.7682099999999998,0.951173,0.817041,162493.0,59547.1,102946.0,0,0,0,0,0,4,84,30,31,86
5,0,65536,8,2,32,32,4,1,32,8,2,1,1048576,0,0,65415,7.638730000000002,1.45758,0.993338,0.464242,6.18115,3.45152,2.72963,277937.0,41361.0,236576.0,0,0,0,0,0,2,84,30,31,39
2,1,32768,2,1,32,128,2,2,64,8,2,2,1048576,0,1,36456,23.1716,7.78695,5.09786,2.68909,15.3847,13.7464,1.63829,498962.0,224796.0,274166.0,0,0,0,0,0,4,84,30,31,938
4,1,131072,16,3,32,64,3,2,8,4,1,1,262144,0,1,33282,25.9265,5.12455,2.5712200000000003,2.55333,20.802,15.5019,5.30006,592926.0,210230.0,382696.0,0,0,0,0,0,2,84,30,31,921
2,0,131072,8,4,32,64,1,4,64,8,8,1,131072,1,0,48982,28.3805,4.31982,3.84773,0.472084,24.0607,18.9461,5.1146699999999985,504151.0,43020.7,461130.0,0,0,0,0,0,2,84,30,31,42
1,0,16384,2,3,64,64,1,8,64,4,1,2,262144,1,1,50128,20.2095,9.88431,9.12122,0.7630899999999999,10.3252,9.50102,0.824156,176478.0,73509.6,102968.0,0,0,0,0,0,4,84,30,31,79
3,0,16384,8,4,64,16,1,16,8,8,4,1,262144,1,0,50617,7.225460000000001,2.826,2.27212,0.5538770000000001,4.39946,3.69,0.7094659999999999,105996.0,49393.1,56602.5,0,0,0,0,0,2,84,30,31,77
3,0,32768,2,1,64,128,1,16,16,8,4,1,262144,1,1,43413,8.88994,3.20303,2.64916,0.5538770000000001,5.6869,4.4171,1.26981,155790.0,49393.1,106397.0,0,0,0,0,0,2,84,30,31,77
3,0,131072,8,1,64,128,4,8,16,8,4,2,524288,0,0,38529,23.5194,3.62259,2.9422200000000003,0.680372,19.8968,14.0273,5.86951,808856.0,62021.5,746834.0,0,0,0,0,0,4,84,30,31,91
4,0,131072,4,2,64,16,4,1,64,8,8,1,1048576,0,0,46836,13.7356,2.37305,1.81705,0.5560069999999999,11.3625,6.66465,4.69785,419681.0,48683.5,370997.0,0,0,0,0,0,2,84,30,31,77
4,0,32768,8,1,32,16,2,1,64,4,1,1,524288,0,1,62007,6.843489999999999,1.83473,1.37575,0.458981,5.00876,3.58819,1.42058,148355.0,40835.9,107519.0,0,0,0,0,0,2,84,30,31,36
2,0,65536,1,2,32,64,2,1,64,8,2,1,524288,1,1,118693,8.63217,2.0554900000000003,1.58814,0.467351,6.5766800000000005,3.95924,2.61744,232232.0,42637.9,189594.0,0,0,0,0,0,2,84,30,31,40
2,0,16384,4,3,32,128,2,16,32,4,1,2,262144,0,1,72356,8.56044,3.1648400000000003,2.55353,0.611304,5.3956,4.47635,0.91925,174103.0,56741.4,117361.0,0,0,0,0,0,4,84,30,31,60
4,0,65536,8,2,32,32,2,1,32,8,8,2,262144,0,0,57844,12.0165,2.05592,1.45018,0.605741,9.96062,6.6807300000000005,3.27989,454467.0,54094.5,400372.0,0,0,0,0,0,4,84,30,31,57
3,1,131072,8,1,64,32,4,8,16,4,4,1,262144,1,0,26367,28.0514,6.92305,4.37185,2.5512,21.1284,16.3405,4.78787,591296.0,210940.0,380357.0,0,0,0,0,0,2,84,30,31,921
1,1,131072,4,1,32,32,1,2,16,4,4,2,1048576,1,0,30965,80.7156,17.622,14.8308,2.79118,63.0936,57.0231,6.07051,1107070.0,237544.0,869529.0,0,0,0,0,0,4,84,30,31,936
3,1,65536,1,1,64,32,3,4,64,4,1,2,262144,1,1,27380,22.217,6.838710000000002,4.14682,2.6919,15.3783,12.4869,2.8913900000000003,612637.0,224716.0,387921.0,0,0,0,0,0,4,84,30,31,941
5,1,131072,8,1,32,16,4,8,32,4,1,2,524288,1,1,21809,30.1318,5.6763,2.98349,2.69281,24.4555,18.1703,6.28526,1128160.0,223008.0,905154.0,0,0,0,0,0,4,84,30,31,940
5,0,32768,8,1,64,64,3,1,64,4,2,1,262144,1,1,44754,6.40484,1.99867,1.44924,0.5494359999999999,4.40616,3.08173,1.32443,143638.0,48251.6,95386.9,0,0,0,0,0,2,84,30,31,75
4,1,16384,8,3,64,32,4,1,64,8,1,2,1048576,0,0,25285,14.0552,5.99512,3.30449,2.69063,8.06007,7.12656,0.933512,347178.0,222723.0,124455.0,0,0,0,0,0,4,84,30,31,938
5,1,65536,8,4,64,64,3,16,64,8,8,1,524288,0,0,31371,12.4546,4.63125,2.06555,2.56569,7.82335,5.2748599999999985,2.5485,406047.0,211329.0,194717.0,0,0,0,0,0,2,84,30,31,927
5,1,65536,2,2,32,16,4,8,16,8,2,1,1048576,0,0,35863,12.0468,4.37366,1.82217,2.5515,7.67317,5.05016,2.623,398575.0,210181.0,188394.0,0,0,0,0,0,2,84,30,31,921
3,1,32768,1,2,32,64,4,8,32,4,4,2,131072,0,1,39090,15.2934,5.6288,2.9369,2.6919,9.66464,8.06831,1.59633,444930.0,224716.0,220213.0,0,0,0,0,0,4,84,30,31,941
2,1,131072,1,2,64,128,2,1,16,8,8,2,131072,1,0,18256,53.1926,12.8095,10.1251,2.68436,40.3832,34.7241,5.65909,947206.0,224413.0,722793.0,0,0,0,0,0,4,84,30,31,936
5,1,16384,16,3,32,16,1,16,16,8,2,2,262144,0,0,30690,16.1918,4.81771,2.12253,2.69518,11.3741,9.93748,1.43661,392689.0,223199.0,169490.0,0,0,0,0,0,4,84,30,31,941
2,1,32768,1,3,64,64,2,1,64,4,8,1,524288,1,0,35014,16.9653,7.957210000000001,5.40261,2.5546,9.00813,7.754060000000001,1.25407,316611.0,211458.0,105153.0,0,0,0,0,0,2,84,30,31,922
1,0,16384,1,2,32,16,1,8,64,4,4,2,262144,0,0,181699,7.20069,3.23032,2.52402,0.706294,3.970380000000001,3.08945,0.8809239999999999,184966.0,68915.9,116051.0,0,0,0,0,0,4,84,30,31,55
1,0,65536,2,2,64,16,3,2,64,4,8,2,262144,0,1,48781,32.6327,10.1362,9.3731,0.7630899999999999,22.4965,19.5896,2.90688,459716.0,73509.6,386206.0,0,0,0,0,0,4,84,30,31,79
4,1,65536,4,4,64,64,2,8,16,8,4,1,1048576,0,0,30392,14.050999999999998,5.36386,2.81052,2.55333,8.68712,6.18386,2.50325,402947.0,210230.0,192717.0,0,0,0,0,0,2,84,30,31,921
2,1,65536,16,3,32,32,2,1,32,8,1,2,262144,0,0,35681,45.7757,7.90188,5.21279,2.68909,37.8738,34.2786,3.59521,628885.0,224796.0,404090.0,0,0,0,0,0,4,84,30,31,938
5,1,32768,8,3,32,128,1,4,16,4,1,1,524288,1,1,41383,9.61133,4.1258,1.5743,2.5515,5.48554,4.06496,1.42058,317700.0,210181.0,107519.0,0,0,0,0,0,2,84,30,31,921
1,1,65536,2,3,32,16,3,1,16,8,8,1,131072,0,0,54677,30.7024,11.144,8.54405,2.59996,19.5584,16.9354,2.623,410365.0,221971.0,188394.0,0,0,0,0,0,2,84,30,31,921
2,1,32768,8,4,64,128,4,1,64,8,1,1,131072,1,1,32126,20.1736,8.44105,5.8888099999999985,2.5522400000000003,11.7325,10.4081,1.32443,306653.0,211266.0,95386.9,0,0,0,0,0,2,84,30,31,921
2,0,131072,1,1,32,32,1,8,8,4,8,1,131072,0,1,43597,29.18,4.7953,4.32322,0.472084,24.3847,19.4493,4.93548,489060.0,43020.7,446039.0,0,0,0,0,0,2,84,30,31,42
3,0,16384,1,4,64,64,1,16,64,8,8,2,1048576,1,1,115374,3.7797,1.66454,0.984164,0.680372,2.11517,1.2981200000000002,0.817041,164967.0,62021.5,102946.0,0,0,0,0,0,4,84,30,31,91
5,0,16384,16,1,32,32,2,4,8,4,4,1,131072,0,0,58822,6.47446,1.56167,1.10453,0.457143,4.91279,3.97919,0.933599,112366.0,40786.8,71579.2,0,0,0,0,0,2,84,30,31,36
3,0,16384,4,4,64,16,1,4,16,4,4,2,524288,0,0,41905,8.3492,3.38554,2.70517,0.680372,4.96365,4.11766,0.845992,165032.0,62021.5,103010.0,0,0,0,0,0,4,84,30,31,91
3,1,16384,16,3,32,16,2,8,8,4,1,1,1048576,1,0,42897,14.7776,5.2493,2.69809,2.5512,9.52827,8.59468,0.933599,282519.0,210940.0,71579.2,0,0,0,0,0,2,84,30,31,921
5,1,16384,1,1,64,64,4,2,8,4,4,1,262144,0,0,34658,7.894,4.42583,1.86961,2.55623,3.46816,2.81835,0.649817,263049.0,210564.0,52485.5,0,0,0,0,0,2,84,30,31,923
4,1,16384,4,4,64,32,1,4,8,4,2,1,262144,0,1,31890,9.93912,5.23201,2.67868,2.55333,4.70711,4.04571,0.661399,262524.0,210230.0,52293.7,0,0,0,0,0,2,84,30,31,921
5,0,16384,8,3,32,32,1,2,8,4,2,1,524288,1,0,64054,4.61073,1.47146,1.01432,0.457143,3.13927,2.3806700000000003,0.758596,97395.3,40786.8,56608.5,0,0,0,0,0,2,84,30,31,36
4,1,32768,8,2,64,128,3,1,8,8,2,2,262144,1,0,25550,16.2326,5.9568900000000005,3.26863,2.68826,10.2757,8.6358,1.6399099999999998,424281.0,222532.0,201750.0,0,0,0,0,0,4,84,30,31,937
5,1,32768,2,3,32,64,3,16,32,4,2,1,524288,0,1,37839,9.36232,4.27994,1.72845,2.5515,5.08237,3.72605,1.35632,316570.0,210181.0,106389.0,0,0,0,0,0,2,84,30,31,921
2,1,65536,16,3,32,16,1,8,64,8,8,1,262144,0,0,40066,31.3548,7.284889999999999,4.73265,2.5522400000000003,24.0699,21.2708,2.79913,395777.0,211266.0,184511.0,0,0,0,0,0,2,84,30,31,921
5,0,131072,2,2,64,64,4,8,64,4,1,1,131072,1,0,47048,11.8106,1.92817,1.37873,0.5494359999999999,9.8824,5.19992,4.6824900000000005,382864.0,48251.6,334613.0,0,0,0,0,0,2,84,30,31,75
2,0,65536,1,1,64,16,3,8,8,4,4,2,524288,0,0,106846,9.70096,2.41881,1.72468,0.694132,7.282139999999999,4.39076,2.8913900000000003,451361.0,63440.7,387921.0,0,0,0,0,0,4,84,30,31,95
4,0,65536,8,4,64,64,3,2,16,8,2,2,262144,0,1,44259,12.5208,2.56631,1.8801,0.6862020000000001,9.95452,6.9047399999999985,3.04978,416490.0,60602.3,355888.0,0,0,0,0,0,4,84,30,31,91
4,0,16384,2,4,64,32,1,16,64,8,4,1,524288,1,1,48533,5.52813,2.3094900000000003,1.7534900000000002,0.5560069999999999,3.21863,2.56719,0.651439,101097.0,48683.5,52413.6,0,0,0,0,0,2,84,30,31,77
1,1,65536,16,1,32,16,2,1,64,8,2,1,524288,1,0,60189,41.6329,10.3642,7.76427,2.59996,31.2687,28.4696,2.79913,406481.0,221971.0,184511.0,0,0,0,0,0,2,84,30,31,921
2,0,131072,4,3,32,32,4,8,32,8,1,2,1048576,1,1,44942,31.6783,4.7316699999999985,4.118,0.613671,26.9466,20.8761,6.07051,926462.0,56932.9,869529.0,0,0,0,0,0,4,84,30,31,61
4,0,16384,1,3,32,16,4,2,32,8,8,2,524288,1,1,110281,3.52102,1.3673799999999998,0.7640020000000001,0.603375,2.15364,1.27272,0.8809239999999999,169954.0,53903.1,116051.0,0,0,0,0,0,4,84,30,31,56
5,0,32768,16,4,32,64,3,16,32,8,4,2,524288,0,1,63003,9.84585,1.63468,1.02912,0.6055590000000001,8.211160000000001,6.06927,2.14189,307545.0,54187.7,253357.0,0,0,0,0,0,4,84,30,31,58
2,1,16384,2,2,64,16,2,4,16,8,8,1,1048576,0,0,32329,16.4824,8.40382,5.85159,2.5522400000000003,8.07855,7.427110000000001,0.651439,263680.0,211266.0,52413.6,0,0,0,0,0,2,84,30,31,921
2,1,32768,2,2,32,16,3,8,16,4,2,2,262144,1,1,36682,23.1099,7.758489999999999,5.0694,2.68909,15.3514,13.7131,1.63829,498962.0,224796.0,274166.0,0,0,0,0,0,4,84,30,31,938
5,1,131072,16,1,32,64,4,2,32,8,2,1,131072,0,1,30816,23.4002,4.65394,2.10718,2.54676,18.7463,13.4462,5.30006,592495.0,209798.0,382696.0,0,0,0,0,0,2,84,30,31,919
